lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0538	2581.0	1415.0	5583.0	4220.0	1472.0	10821.0	13844.0	10006.0	3099.0	11971.0	9669.0	7431.0	5245.0	11522.0	2012.0	3771.0	5332.0	3408.0	5004.0	2364.0	8221.0	3210.0	12658.0	11394.0	3823.0	17470.0	27800.0	16356.0	14117.0	12596.0	879.0	2338.0	1302.0	8493.0	1250159.0	1685653.952781
sub-0539	2702.0	2191.0	5706.0	3570.0	2463.0	8817.0	9233.0	10592.0	2833.0	10522.0	7121.0	6270.0	5198.0	9313.0	2458.0	2975.0	4586.0	2590.0	4293.0	2316.0	8983.0	3370.0	12271.0	9522.0	2970.0	15919.0	20759.0	13514.0	13694.0	11804.0	1098.0	2496.0	1376.0	6991.0	1075410.0	1407279.091789
sub-0540	3169.0	1660.0	5551.0	2879.0	2122.0	10020.0	14560.0	10866.0	2465.0	12143.0	8832.0	6819.0	6983.0	13788.0	1948.0	4298.0	4946.0	3142.0	4361.0	1806.0	9007.0	3581.0	13803.0	11315.0	3197.0	21400.0	29643.0	17903.0	16952.0	18283.0	1191.0	3008.0	1111.0	8722.0	1342866.0	1972589.80762
sub-0541	1907.0	1948.0	4564.0	1898.0	1744.0	7770.0	9297.0	11311.0	2521.0	9871.0	7227.0	4853.0	4441.0	9429.0	2376.0	3312.0	4208.0	2298.0	3381.0	1389.0	8424.0	2975.0	12609.0	8323.0	2829.0	15532.0	22062.0	11645.0	12296.0	10873.0	1108.0	2778.0	1178.0	6372.0	1021599.0	1421294.236142
sub-0542	2678.0	2149.0	6849.0	2946.0	3358.0	12154.0	13435.0	15239.0	2777.0	12036.0	8336.0	4380.0	6189.0	12503.0	2426.0	4316.0	6415.0	3077.0	4442.0	1372.0	9954.0	4040.0	14584.0	13356.0	3322.0	24776.0	29628.0	17746.0	16447.0	15404.0	1210.0	3641.0	1876.0	9202.0	1335979.0	1853739.005076
sub-0543	1753.0	3004.0	6050.0	3023.0	1760.0	8866.0	10294.0	8981.0	2315.0	12382.0	8049.0	5564.0	5649.0	10034.0	2163.0	3816.0	5238.0	2878.0	4746.0	1715.0	10507.0	2670.0	14432.0	9119.0	2582.0	18638.0	24698.0	13685.0	11826.0	14033.0	1114.0	3113.0	1187.0	7537.0	1200614.0	1638704.881204
sub-0544	2309.0	1616.0	5899.0	2245.0	1637.0	9399.0	9480.0	10342.0	1873.0	10388.0	7036.0	4589.0	4316.0	9331.0	1832.0	3155.0	4164.0	2197.0	2619.0	1322.0	9189.0	2917.0	11568.0	8850.0	2553.0	11701.0	20214.0	10225.0	11002.0	9428.0	1079.0	2169.0	1276.0	5837.0	999712.0	1431047.925296
sub-0545	2798.0	2118.0	7386.0	3163.0	2651.0	10124.0	12790.0	12667.0	2870.0	11469.0	8409.0	6080.0	5701.0	13162.0	2259.0	4536.0	4629.0	3204.0	4043.0	1818.0	11045.0	3548.0	16843.0	13795.0	3729.0	20229.0	29025.0	14564.0	15771.0	12130.0	1056.0	2564.0	1442.0	9136.0	1351962.0	1796516.12823
sub-0546	2635.0	1977.0	5441.0	2442.0	1741.0	7815.0	10953.0	10315.0	2480.0	9444.0	7443.0	4974.0	4350.0	10614.0	1935.0	2930.0	4306.0	2226.0	3946.0	1647.0	8181.0	2984.0	13581.0	8706.0	2224.0	13898.0	20643.0	11621.0	11203.0	10310.0	898.0	2269.0	999.0	6532.0	1064121.0	1424271.755791
sub-0547	2454.0	1971.0	5760.0	2384.0	2247.0	8289.0	11444.0	11838.0	2561.0	9909.0	7144.0	5616.0	4582.0	11417.0	1692.0	2804.0	4749.0	2096.0	3466.0	1363.0	8797.0	3083.0	10826.0	9183.0	3023.0	15340.0	23427.0	13003.0	11562.0	10863.0	990.0	2177.0	999.0	7045.0	1176637.0	1596727.028751
sub-0548	2218.0	1153.0	5596.0	2016.0	2075.0	8461.0	12524.0	10097.0	2185.0	10861.0	7183.0	4697.0	4904.0	10877.0	2057.0	3290.0	4826.0	2669.0	3418.0	1345.0	7783.0	2433.0	10261.0	8936.0	1400.0	12541.0	22050.0	12375.0	10986.0	9154.0	877.0	2956.0	929.0	6988.0	973038.0	1316427.679797
sub-0549	2907.0	1467.0	6802.0	2680.0	2398.0	9468.0	13797.0	14142.0	3102.0	10061.0	9970.0	6358.0	5473.0	14661.0	2085.0	2881.0	4768.0	2981.0	3784.0	1955.0	10096.0	3452.0	13128.0	11263.0	3029.0	19622.0	22884.0	13135.0	15805.0	12158.0	1244.0	2830.0	1381.0	8226.0	1231193.0	1708662.495998
sub-0550	3246.0	2832.0	5967.0	3749.0	1722.0	10443.0	13760.0	14611.0	2378.0	14616.0	9336.0	6996.0	5987.0	12386.0	1915.0	4107.0	5467.0	3281.0	3828.0	2064.0	9647.0	3331.0	14058.0	10249.0	3556.0	20147.0	25839.0	14970.0	14141.0	13410.0	838.0	2602.0	1594.0	7892.0	1237358.0	1789427.809456
sub-0551	2503.0	2610.0	6133.0	3125.0	3186.0	11871.0	12467.0	12771.0	2769.0	14115.0	9117.0	7047.0	5714.0	11244.0	2334.0	3857.0	4776.0	2736.0	4433.0	2219.0	9791.0	3577.0	14582.0	11832.0	3813.0	17184.0	25736.0	13654.0	15441.0	9840.0	1207.0	2498.0	1183.0	7503.0	1266280.0	1791892.61389
sub-0552	2326.0	2904.0	8157.0	2237.0	2574.0	8585.0	11780.0	12416.0	2208.0	8975.0	6646.0	4423.0	4399.0	10115.0	2154.0	3001.0	4586.0	2267.0	3044.0	1321.0	9487.0	3312.0	14565.0	9009.0	3135.0	14563.0	21755.0	11668.0	11640.0	10053.0	867.0	2472.0	977.0	6008.0	1075833.0	1443573.269616
sub-0553	2455.0	2043.0	6243.0	3830.0	1495.0	11416.0	14755.0	15880.0	3118.0	14976.0	8167.0	8161.0	6426.0	14634.0	2274.0	3952.0	5288.0	2731.0	4104.0	2384.0	12134.0	4043.0	17519.0	12000.0	3505.0	17626.0	28746.0	15265.0	17154.0	12900.0	1115.0	2522.0	1296.0	8179.0	1331541.0	1816903.779149
sub-0554	3203.0	2870.0	7647.0	2941.0	2045.0	10768.0	14578.0	14366.0	3111.0	13601.0	9430.0	7267.0	5383.0	13102.0	2087.0	5037.0	5198.0	2692.0	4440.0	1652.0	11071.0	4545.0	15199.0	11065.0	3442.0	18652.0	28714.0	15115.0	14660.0	15108.0	1182.0	2584.0	1801.0	8329.0	1344232.0	1936405.308742
sub-0555	2305.0	1647.0	5785.0	3348.0	2093.0	9770.0	10362.0	9585.0	3073.0	13200.0	8160.0	7126.0	5158.0	9324.0	2360.0	3323.0	4807.0	2759.0	4996.0	1950.0	10362.0	2870.0	12499.0	11068.0	2813.0	17105.0	25699.0	14587.0	13948.0	13153.0	1020.0	2170.0	1434.0	7515.0	1130294.0	1568966.713104
sub-0556	2780.0	2497.0	8350.0	2492.0	2392.0	12875.0	15411.0	14529.0	3165.0	12001.0	8427.0	6400.0	6042.0	12026.0	2098.0	4820.0	5971.0	2627.0	3611.0	1449.0	11995.0	4226.0	16206.0	10895.0	3656.0	20420.0	26832.0	13767.0	13625.0	13150.0	1227.0	2653.0	1187.0	7473.0	1304511.0	1773039.879374
sub-0557	2734.0	1460.0	7295.0	3163.0	1970.0	9636.0	13455.0	11252.0	2924.0	11235.0	8210.0	7193.0	5177.0	12492.0	2153.0	3506.0	3514.0	2510.0	3461.0	2229.0	9476.0	2637.0	15643.0	9617.0	3511.0	19412.0	25873.0	14455.0	13371.0	12092.0	1043.0	2428.0	1167.0	6672.0	1184415.0	1665014.504163
sub-0558	1978.0	2245.0	5576.0	2849.0	2072.0	9586.0	12336.0	12331.0	3610.0	12607.0	9101.0	7144.0	5528.0	11680.0	2057.0	3604.0	5128.0	2593.0	3041.0	1943.0	11705.0	3486.0	13860.0	10383.0	3186.0	17978.0	23823.0	13630.0	11494.0	11806.0	1023.0	2668.0	1376.0	7590.0	1167870.0	1487048.400303
sub-0559	3221.0	1903.0	9071.0	3712.0	2558.0	10145.0	13431.0	13373.0	3763.0	13561.0	8739.0	8277.0	4995.0	13346.0	2651.0	3043.0	6990.0	3107.0	5838.0	2540.0	11276.0	3354.0	15601.0	12636.0	3508.0	18458.0	29557.0	14072.0	14374.0	14762.0	1053.0	2972.0	1267.0	9641.0	1321604.0	1835315.97927
sub-0560	2862.0	1557.0	6019.0	2660.0	2627.0	10427.0	13490.0	11979.0	2623.0	12564.0	8730.0	6827.0	5913.0	11804.0	2645.0	3491.0	4329.0	2582.0	3701.0	1235.0	9501.0	3286.0	14823.0	10857.0	2887.0	16032.0	22480.0	12156.0	14290.0	11309.0	931.0	3358.0	905.0	8223.0	1189718.0	1697377.16882
sub-0561	2643.0	2524.0	7375.0	3456.0	2105.0	11443.0	13130.0	11994.0	2958.0	12135.0	8647.0	7853.0	6229.0	12913.0	2412.0	3478.0	4529.0	2593.0	3169.0	2146.0	10065.0	2881.0	13884.0	10905.0	2862.0	16799.0	21782.0	14050.0	12525.0	12147.0	885.0	2668.0	1297.0	7474.0	1211540.0	1694344.230287
sub-0562	3513.0	2722.0	6499.0	2998.0	2479.0	11280.0	15388.0	12965.0	2867.0	12664.0	9153.0	5557.0	6242.0	14396.0	2275.0	3824.0	6063.0	2494.0	4734.0	1620.0	10450.0	3568.0	14462.0	11942.0	3247.0	17473.0	28070.0	14766.0	14176.0	12914.0	756.0	3122.0	1189.0	8644.0	1272505.0	1788281.699844
sub-0563	2230.0	1443.0	7199.0	2537.0	2156.0	8251.0	12077.0	11440.0	2116.0	11643.0	8297.0	5938.0	5691.0	11833.0	1641.0	3474.0	5048.0	2085.0	4074.0	2024.0	9370.0	2980.0	13073.0	9872.0	2565.0	14941.0	24078.0	15281.0	12955.0	10824.0	1385.0	2525.0	1234.0	6799.0	1059664.0	1512594.970627
sub-0564	2843.0	1359.0	5311.0	2310.0	1556.0	11971.0	12353.0	11294.0	2849.0	11969.0	9389.0	5530.0	6040.0	11653.0	1904.0	4072.0	4973.0	3117.0	4413.0	1904.0	8186.0	3119.0	13504.0	10010.0	2512.0	18380.0	26186.0	11601.0	12940.0	11041.0	1128.0	2373.0	1444.0	7635.0	1237012.0	1822669.657451
sub-0565	2855.0	1276.0	7709.0	2816.0	2371.0	9729.0	17061.0	16143.0	2880.0	11971.0	8657.0	5085.0	5320.0	15825.0	2093.0	4303.0	6196.0	2567.0	5062.0	1341.0	9206.0	4207.0	16045.0	11020.0	3384.0	16975.0	26663.0	14017.0	14203.0	14052.0	1018.0	2493.0	1241.0	8175.0	1349606.0	1824045.33381
sub-0566	2561.0	1777.0	7316.0	3437.0	2394.0	9359.0	13457.0	11423.0	2465.0	13288.0	8779.0	7361.0	5645.0	12208.0	2368.0	4096.0	6043.0	2749.0	4698.0	2097.0	10681.0	3264.0	15305.0	12579.0	3070.0	16044.0	27228.0	15561.0	15015.0	11865.0	926.0	2730.0	1288.0	7795.0	1231636.0	1605518.409881
sub-0567	2503.0	1714.0	6228.0	3978.0	3174.0	12007.0	15309.0	13168.0	3032.0	14471.0	10451.0	7955.0	5546.0	13439.0	2596.0	4414.0	6551.0	3196.0	5097.0	2609.0	9042.0	3701.0	15957.0	12293.0	3287.0	18333.0	26109.0	16750.0	14280.0	12628.0	1149.0	2983.0	1007.0	7804.0	1302975.0	1605410.053243
sub-0568	2944.0	2078.0	8984.0	3965.0	1490.0	11195.0	13665.0	14138.0	3366.0	14730.0	9772.0	8332.0	5799.0	14770.0	2090.0	4093.0	9058.0	3204.0	6008.0	2613.0	12053.0	3507.0	17877.0	12585.0	3786.0	17740.0	30255.0	19143.0	16552.0	14034.0	1027.0	2420.0	1326.0	9908.0	1468222.0	1935640.162505
sub-0569	2486.0	2559.0	6483.0	3406.0	2854.0	11050.0	15093.0	11392.0	2201.0	14057.0	8043.0	6826.0	5368.0	9737.0	2532.0	4086.0	4233.0	2358.0	3307.0	1917.0	9262.0	3513.0	13024.0	9634.0	3042.0	15876.0	24687.0	12713.0	13527.0	11273.0	1045.0	2261.0	1057.0	6518.0	1176155.0	1598239.439172
sub-0570	2679.0	1537.0	8163.0	2795.0	3077.0	10742.0	12806.0	12878.0	2233.0	12281.0	8569.0	5883.0	5506.0	11533.0	2758.0	3137.0	4509.0	2468.0	3998.0	1929.0	9212.0	3645.0	14483.0	8146.0	3570.0	16902.0	27143.0	11412.0	14412.0	10813.0	1295.0	2796.0	1530.0	7862.0	1205749.0	1646708.695834
sub-0571	2528.0	1878.0	6634.0	3455.0	2682.0	9024.0	12132.0	11217.0	3204.0	10697.0	8368.0	7095.0	5411.0	11938.0	2395.0	3549.0	4572.0	2514.0	3651.0	2320.0	10755.0	3185.0	14785.0	10179.0	2359.0	15589.0	26430.0	13061.0	13431.0	10961.0	1177.0	2588.0	1298.0	7912.0	1084398.0	1520328.975915
sub-0572	3440.0	2701.0	10786.0	4024.0	1742.0	14934.0	17294.0	14299.0	4743.0	16402.0	10658.0	8627.0	6819.0	17328.0	2253.0	4409.0	6617.0	3264.0	6689.0	2194.0	10310.0	3130.0	18055.0	14278.0	4716.0	23502.0	33462.0	21589.0	20053.0	17443.0	1298.0	2928.0	1686.0	9752.0	1571416.0	2053811.86408
sub-0573	2744.0	1587.0	6425.0	3725.0	2345.0	9633.0	16523.0	14411.0	3223.0	16758.0	9546.0	7266.0	5870.0	15788.0	2712.0	3744.0	5492.0	3460.0	4702.0	2344.0	10990.0	2890.0	15936.0	11681.0	3253.0	17946.0	24977.0	14455.0	16229.0	11936.0	1162.0	3003.0	1171.0	7941.0	1285950.0	1744475.684891
sub-0574	2792.0	2572.0	7541.0	3293.0	2319.0	10901.0	15123.0	14269.0	2881.0	13217.0	9901.0	5508.0	6201.0	14263.0	2173.0	3777.0	4873.0	3038.0	4270.0	1791.0	9752.0	3695.0	15055.0	11379.0	3267.0	18283.0	26298.0	15195.0	14799.0	13271.0	1167.0	3141.0	1356.0	10075.0	1212691.0	1652685.790671
sub-0575	2791.0	1594.0	6091.0	2280.0	1319.0	9632.0	12409.0	14052.0	2646.0	10493.0	7948.0	7273.0	5286.0	11576.0	1790.0	3998.0	6394.0	2885.0	5439.0	1819.0	9587.0	4279.0	11424.0	9551.0	2886.0	19180.0	25411.0	13568.0	16137.0	13464.0	879.0	1750.0	1214.0	6989.0	1233311.0	1743168.838453
sub-0576	2864.0	2078.0	9709.0	2866.0	1934.0	10536.0	15138.0	15162.0	3383.0	13357.0	9674.0	6237.0	6414.0	13625.0	2207.0	4155.0	5681.0	3087.0	4552.0	1895.0	10797.0	4061.0	16965.0	13313.0	4367.0	17910.0	31248.0	17451.0	16622.0	11104.0	1210.0	2673.0	1466.0	9831.0	1326292.0	1850166.543934
sub-0577	2632.0	2269.0	5791.0	3823.0	2810.0	10886.0	11041.0	10769.0	2804.0	11172.0	7835.0	5784.0	5464.0	10686.0	2368.0	3506.0	4908.0	2187.0	3778.0	2427.0	9186.0	3134.0	13106.0	9176.0	2746.0	17660.0	21641.0	13032.0	13102.0	10057.0	926.0	2983.0	934.0	7048.0	1119286.0	1557321.460481
sub-0578	2407.0	1785.0	5281.0	3138.0	2333.0	10471.0	12961.0	11316.0	1921.0	12878.0	9122.0	5634.0	4906.0	12147.0	2242.0	3798.0	5429.0	2911.0	3655.0	1587.0	8453.0	3541.0	12686.0	9798.0	3288.0	13786.0	22714.0	12341.0	12662.0	9531.0	1309.0	2914.0	1019.0	7138.0	1068923.0	1503083.177205
sub-0579	2764.0	2155.0	6613.0	1543.0	2274.0	12089.0	16596.0	15112.0	2746.0	13034.0	8706.0	7028.0	6225.0	13595.0	2621.0	3544.0	5662.0	3141.0	5146.0	1323.0	11589.0	3962.0	14025.0	10098.0	2755.0	17593.0	24145.0	14135.0	13289.0	12039.0	1067.0	2509.0	1210.0	9023.0	1257346.0	1375405.899743
sub-0580	2584.0	1967.0	8348.0	3312.0	2776.0	13930.0	15396.0	11668.0	3248.0	17002.0	8951.0	6224.0	6593.0	11956.0	2367.0	5150.0	6927.0	3110.0	5705.0	1840.0	11685.0	4466.0	16279.0	12885.0	3042.0	17799.0	30029.0	13838.0	15517.0	13096.0	956.0	3178.0	1592.0	8579.0	1394761.0	1942944.414636
sub-0581	1955.0	2092.0	6834.0	3328.0	2767.0	11644.0	11383.0	12570.0	2597.0	14124.0	8713.0	5906.0	5483.0	11704.0	2308.0	4718.0	4852.0	2941.0	4579.0	2081.0	9288.0	3306.0	15556.0	11418.0	3612.0	18320.0	27751.0	14592.0	13146.0	10253.0	1215.0	3174.0	1556.0	7899.0	1292051.0	1890672.094809
sub-0582	1817.0	1357.0	5132.0	2528.0	1624.0	8920.0	8656.0	10626.0	2456.0	10250.0	7308.0	6333.0	4561.0	8952.0	2377.0	3077.0	4168.0	2678.0	4202.0	1686.0	9056.0	3302.0	11988.0	8978.0	2025.0	12728.0	24727.0	11413.0	10417.0	11489.0	1122.0	2466.0	1410.0	7522.0	971539.0	1337198.723479
sub-0583	1824.0	1672.0	8790.0	3125.0	2282.0	10749.0	12229.0	14123.0	2714.0	11975.0	8760.0	6391.0	5931.0	12080.0	2420.0	3108.0	6594.0	2461.0	3962.0	2300.0	8279.0	3620.0	14471.0	10962.0	3089.0	17554.0	23390.0	14567.0	13711.0	13592.0	1180.0	3066.0	1293.0	8393.0	1267534.0	1786244.92897
sub-0584	2922.0	1814.0	5838.0	3360.0	2112.0	11280.0	12267.0	10115.0	3097.0	14333.0	7425.0	6929.0	4520.0	11580.0	2230.0	3171.0	4440.0	2560.0	3664.0	2076.0	10129.0	2782.0	13001.0	8806.0	2427.0	14598.0	24702.0	12852.0	14248.0	9143.0	862.0	2928.0	1154.0	7350.0	1204776.0	1717741.746857
sub-0585	2350.0	1945.0	5268.0	2187.0	1944.0	9718.0	11532.0	11453.0	3400.0	10787.0	7673.0	5780.0	5220.0	10971.0	2546.0	3491.0	4166.0	2492.0	4605.0	1508.0	10311.0	3432.0	14265.0	11375.0	2890.0	16279.0	23951.0	14028.0	13525.0	13400.0	1008.0	2401.0	1384.0	7119.0	1156511.0	1621016.244927
sub-0586	2599.0	1446.0	8252.0	2738.0	2339.0	10503.0	12484.0	11412.0	3073.0	11323.0	8146.0	5113.0	4483.0	12827.0	2125.0	3112.0	4181.0	2703.0	3400.0	1635.0	8065.0	3262.0	13582.0	9902.0	3065.0	19431.0	24479.0	16453.0	11889.0	11608.0	899.0	2868.0	1114.0	7195.0	1160876.0	1660602.807724
sub-0587	2611.0	1148.0	6315.0	2458.0	2838.0	10153.0	12170.0	9558.0	2280.0	11026.0	7704.0	5832.0	5719.0	10039.0	2387.0	3449.0	4499.0	2892.0	4345.0	1705.0	8416.0	3304.0	13540.0	9411.0	2356.0	13318.0	22722.0	11774.0	12032.0	11334.0	1036.0	2118.0	1200.0	6801.0	1043785.0	1416980.4061
sub-0588	1668.0	1863.0	5605.0	2216.0	2294.0	7767.0	10258.0	9447.0	2133.0	11239.0	7529.0	4418.0	5111.0	9849.0	2443.0	2798.0	4336.0	2415.0	4175.0	1311.0	8216.0	3661.0	12283.0	8499.0	2191.0	13728.0	20885.0	11529.0	12023.0	9331.0	1139.0	2457.0	1314.0	7640.0	1035424.0	1368179.306828
sub-0589	2907.0	1604.0	8817.0	2679.0	3252.0	9582.0	15807.0	16529.0	3549.0	11147.0	8003.0	6249.0	7109.0	12321.0	2564.0	3383.0	4925.0	2525.0	3502.0	1727.0	8423.0	3090.0	14986.0	11040.0	2274.0	16950.0	26419.0	13429.0	13597.0	11333.0	1061.0	2266.0	1132.0	8446.0	1285226.0	1790643.470531
sub-0590	3332.0	1240.0	7667.0	4742.0	2776.0	9397.0	13382.0	12209.0	2609.0	13854.0	7535.0	7615.0	5092.0	13161.0	1877.0	4080.0	4494.0	2816.0	3838.0	2758.0	10606.0	3705.0	15243.0	11009.0	2628.0	17131.0	24020.0	15200.0	14006.0	15827.0	1093.0	2966.0	1106.0	8272.0	1186583.0	1620754.673851
sub-0591	2488.0	2198.0	8059.0	2681.0	2499.0	11171.0	11811.0	13173.0	2353.0	12338.0	8335.0	5767.0	5996.0	13021.0	2222.0	4349.0	5118.0	2582.0	3816.0	1820.0	12227.0	4103.0	15093.0	11240.0	2750.0	17657.0	26731.0	14230.0	13399.0	16742.0	1073.0	3074.0	1445.0	8351.0	1202179.0	1643851.329449
sub-0592	2658.0	2543.0	8067.0	3360.0	1693.0	12043.0	13527.0	12363.0	3117.0	12760.0	10715.0	7163.0	5839.0	12023.0	1865.0	3895.0	4918.0	3166.0	5515.0	2091.0	9691.0	3166.0	16495.0	11909.0	4187.0	18992.0	24209.0	15234.0	14272.0	12954.0	989.0	3028.0	1720.0	9360.0	1316699.0	1912069.028728
sub-0593	2374.0	1219.0	8018.0	2508.0	2439.0	11636.0	10638.0	12066.0	2146.0	9863.0	7686.0	4372.0	4879.0	10802.0	2117.0	3777.0	4607.0	2667.0	3568.0	1235.0	8495.0	2697.0	13953.0	9685.0	2628.0	16796.0	25145.0	14701.0	13435.0	14418.0	1127.0	2751.0	1301.0	8060.0	1102574.0	1535978.378534
sub-0594	2276.0	1374.0	8731.0	3030.0	2386.0	10732.0	12089.0	11414.0	3139.0	12127.0	10232.0	5064.0	6134.0	11914.0	2111.0	3599.0	3923.0	2570.0	3633.0	1843.0	11244.0	3560.0	14719.0	12029.0	3771.0	19129.0	29873.0	14164.0	13288.0	11635.0	1339.0	2795.0	1244.0	8179.0	1298279.0	1772356.464359
sub-0595	2659.0	1834.0	9189.0	3744.0	2598.0	12982.0	13565.0	17767.0	3463.0	15199.0	9851.0	8025.0	5946.0	13465.0	2200.0	4261.0	7125.0	3101.0	4678.0	2493.0	10553.0	3771.0	14453.0	12997.0	4024.0	22473.0	32232.0	17057.0	18350.0	13180.0	1312.0	3239.0	1478.0	8425.0	1478522.0	2132787.761941
sub-0596	2715.0	1916.0	7371.0	3704.0	1890.0	9249.0	13152.0	11744.0	2677.0	13540.0	8153.0	6275.0	4896.0	12983.0	1634.0	3174.0	6726.0	2525.0	4261.0	2328.0	9994.0	4367.0	15045.0	8902.0	2951.0	17364.0	28942.0	11404.0	12240.0	8243.0	902.0	2411.0	1089.0	7496.0	1255295.0	1795941.399374
sub-0597	3143.0	1477.0	6949.0	3009.0	2392.0	9876.0	12719.0	10419.0	3185.0	11961.0	8780.0	5938.0	4954.0	13113.0	1854.0	3234.0	4163.0	2813.0	4062.0	1782.0	9798.0	3183.0	14037.0	11295.0	3423.0	17553.0	24739.0	13848.0	15249.0	13298.0	1052.0	2661.0	1193.0	8366.0	1121379.0	1669158.289988
sub-0598	2748.0	2047.0	6125.0	2841.0	2322.0	10356.0	13607.0	11285.0	3152.0	12623.0	8740.0	8196.0	6323.0	12344.0	2365.0	3778.0	5418.0	2904.0	4368.0	1982.0	13096.0	4713.0	15597.0	12802.0	3337.0	19033.0	26184.0	17476.0	13928.0	15355.0	1328.0	2699.0	1408.0	8954.0	1312518.0	1759441.968138
sub-0599	1902.0	1260.0	6054.0	3187.0	1721.0	8479.0	10928.0	9848.0	2347.0	10950.0	7159.0	6311.0	4437.0	8738.0	2117.0	3251.0	4735.0	2218.0	3840.0	2079.0	8806.0	2246.0	12363.0	8898.0	2429.0	12411.0	20121.0	12264.0	10343.0	10608.0	949.0	2262.0	946.0	6790.0	1049024.0	1381894.278966
sub-0600	1854.0	2721.0	6084.0	2930.0	2225.0	6990.0	9095.0	11446.0	2031.0	10482.0	7546.0	4736.0	4830.0	10201.0	2134.0	3438.0	4760.0	2710.0	3774.0	1869.0	8005.0	2514.0	11864.0	8241.0	2890.0	15213.0	25286.0	11711.0	11387.0	9166.0	957.0	2366.0	1060.0	7235.0	988075.0	1016697.445658
sub-0601	1976.0	1857.0	7870.0	2349.0	2900.0	9574.0	13529.0	13388.0	2088.0	12235.0	8350.0	5647.0	4820.0	10135.0	2132.0	3382.0	3703.0	2058.0	2993.0	1908.0	10293.0	3309.0	11683.0	8305.0	2466.0	15654.0	23832.0	13513.0	11255.0	9259.0	850.0	3056.0	960.0	7354.0	1052003.0	1485771.442375
sub-0602	1880.0	1320.0	6229.0	4203.0	1779.0	9920.0	14510.0	10081.0	2368.0	13285.0	7238.0	6808.0	4539.0	10175.0	1766.0	3857.0	6310.0	2479.0	5149.0	2141.0	8344.0	2971.0	12076.0	10410.0	2692.0	16676.0	25452.0	14364.0	12876.0	10398.0	1008.0	3308.0	1298.0	8399.0	1120886.0	1560236.274494
sub-0603	2575.0	1842.0	5604.0	1925.0	2398.0	7883.0	10459.0	11026.0	2079.0	9353.0	6951.0	4300.0	3996.0	10915.0	1712.0	2975.0	5025.0	2192.0	3450.0	1104.0	7111.0	2751.0	11248.0	8635.0	2685.0	12616.0	20576.0	12421.0	11172.0	10906.0	1027.0	2719.0	965.0	7263.0	1032831.0	1458696.465647
sub-0604	2580.0	1589.0	6808.0	2075.0	2408.0	9228.0	11738.0	11415.0	2649.0	10693.0	7560.0	5982.0	4634.0	10759.0	1856.0	3447.0	5157.0	2369.0	3846.0	1391.0	10088.0	3797.0	13156.0	9854.0	2755.0	13346.0	21552.0	12376.0	11562.0	9919.0	918.0	2782.0	965.0	7952.0	1085565.0	1550937.893047
sub-0605	2814.0	1942.0	6819.0	2734.0	1832.0	10326.0	12571.0	11881.0	2838.0	12374.0	8436.0	5352.0	5736.0	12493.0	2020.0	3699.0	5206.0	2885.0	4409.0	1477.0	10561.0	2665.0	14609.0	11794.0	3380.0	18615.0	27122.0	15445.0	13446.0	14723.0	989.0	2463.0	1294.0	8711.0	1297088.0	1696282.694564
sub-0606	3107.0	1928.0	8615.0	4157.0	1731.0	11191.0	12824.0	12786.0	3448.0	12853.0	7912.0	8605.0	5641.0	12744.0	2118.0	3578.0	6239.0	2949.0	4284.0	2443.0	12203.0	4489.0	15990.0	10978.0	2528.0	19066.0	26686.0	15323.0	16098.0	15876.0	1259.0	2922.0	1657.0	8727.0	1284112.0	1760431.345704
sub-0607	2225.0	2501.0	7883.0	3262.0	1804.0	11169.0	15810.0	13048.0	2998.0	15525.0	8483.0	7103.0	5822.0	12406.0	1934.0	3714.0	5083.0	2992.0	4159.0	1526.0	10449.0	3801.0	15315.0	12241.0	3295.0	19038.0	25673.0	15874.0	15317.0	14406.0	1100.0	2892.0	1239.0	8022.0	1207928.0	1674050.575908
sub-0608	2600.0	1370.0	7297.0	3060.0	1878.0	8812.0	14161.0	11836.0	2215.0	11116.0	7156.0	5270.0	4503.0	11033.0	2017.0	3271.0	4238.0	2302.0	3710.0	2085.0	8822.0	2762.0	13339.0	8913.0	2058.0	17731.0	23101.0	11753.0	12545.0	11293.0	955.0	2083.0	1352.0	7330.0	1091539.0	1091222.599417
